numMajors,Rank,School,Grad Rate,2013cost,all_20netroi,all_annualroi,2013cost_aid,all_20netroi_aid,all_annualroi_aid,art_20netroi,art_annualroi,art_20netroi_aid,art_annualroi_aid,bus_20netroi,bus_annualroi,bus_20netroi_aid,bus_annualroi_aid,cs_20netroi,cs_annualroi,cs_20netroi_aid,cs_annualroi_aid,econ_20netroi,econ_annualroi,econ_20netroi_aid,econ_annualroi_aid,edu_20netroi,edu_annualroi,edu_20netroi_aid,edu_annualroi_aid,eng_20netroi,eng_annualroi,eng_20netroi_aid,eng_annualroi_aid,humanities_20netroi,humanities_annualroi,humanities_20netroi_aid,humanities_annualroi_aid,lifesci_20netroi,lifesci_annualroi,lifesci_20netroi_aid,lifesci_annualroi_aid,math_20netroi,math_annualroi,math_20netroi_aid,math_annualroi_aid,nurse_20netroi,nurse_annualroi,nurse_20netroi_aid,nurse_annualroi_aid,polisci_20netroi,polisci_annualroi,polisci_20netroi_aid,polisci_annualroi_aid,social_20netroi,social_annualroi,social_20netroi_aid,social_annualroi_aid
1,698,Franklin Pierce University ,0.5,178700,203400,0.04,109900,272200,0.066,,,,,456000,0.067,524800,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,699,Juniata College ,0.75,181100,203100,0.04,94970,289200,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,700 (tie),Immaculata University ,0.53,191500,202500,0.038,120400,273600,0.063,,,,,141100,0.03,212200,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,700 (tie),Eastern Illinois University (In-State),0.6,96210,202500,0.06,70850,227900,0.076,,,,,270100,0.071,295500,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,702,University of South Florida - Main Campus (Out-Of-State),0.57,139400,202400,0.048,105400,236500,0.062,-48500,-0.02,-14500,-0.006,177900,0.044,212000,0.058,476100,0.079,510100,0.094,,,,,-48000,-0.019,-13900,-0.005,457900,0.077,491900,0.092,59450,0.02,93510,0.034,,,,,,,,,383400,0.07,417500,0.085,,,,,,,,
2,703,California State University - Los Angeles (CSULA) (Out-Of-State),0.37,157800,202000,0.044,103300,256400,0.066,10150,0.005,64630,0.026,274200,0.053,328600,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,704,Elizabethtown College ,0.74,179700,201900,0.04,99340,282300,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,705,Shenandoah University ,0.38,172300,201800,0.041,108500,265600,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,706,Houston Baptist University ,0.44,156900,201500,0.044,83000,275300,0.078,,,,,158200,0.037,232100,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,707,Southwestern Oklahoma State University (In-State),0.36,74340,201400,0.069,45460,230200,0.096,,,,,153900,0.059,182800,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,708 (tie),Kean University (In-State),0.5,124700,201300,0.051,90130,235800,0.068,,,,,277200,0.062,311800,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,708 (tie),Pittsburg State University (In-State),0.52,70260,201300,0.072,51790,219700,0.088,-114000,<-21.9%,-95900,<-20.8%,311600,0.09,330100,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,710 (tie),University of West Georgia (In-State),0.37,83290,201000,0.065,55400,228900,0.087,,,,,251900,0.074,279800,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,710 (tie),Florida International University (FIU) (Out-Of-State),0.49,164900,201000,0.042,138300,227600,0.052,-56100,-0.019,-29500,-0.01,215300,0.044,241900,0.054,,,,,,,,,,,,,531100,0.076,557600,0.086,-219000,<-3.9%,-192000,<-2.4%,,,,,,,,,412200,0.066,438700,0.076,,,,,,,,
0,712,Armstrong Atlantic State University (AASU) (Out-Of-State),0.33,134300,200800,0.048,107200,228000,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,713,Linfield College ,0.67,173700,200500,0.041,91730,282500,0.075,,,,,237200,0.046,319200,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,714 (tie),Mills College ,0.63,223000,200400,0.034,123800,299600,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,714 (tie),Arkansas Tech University (In-State),0.41,66670,200400,0.074,32510,234500,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,716,"School of Visual Arts (SVA) - New York, NY ",0.68,212600,200100,0.035,171300,241400,0.047,176700,0.032,218000,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,717,University of Central Florida (UCF) (Out-Of-State),0.65,157300,199400,0.043,135600,221100,0.051,-1630,0.001,20070,0.009,131900,0.033,153600,0.04,685700,0.089,707400,0.097,,,,,-153000,-0.167,-132000,-0.16,559700,0.081,581400,0.089,-14100,-0.003,7596,0.004,,,,,,,,,,,,,,,,,-34500,-0.011,-12800,-0.003
1,718 (tie),Roberts Wesleyan College ,0.59,179700,199100,0.04,99400,279500,0.071,,,,,103600,0.025,184000,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,718 (tie),Tarleton State University (TSU) (Out-Of-State),0.39,113300,199100,0.054,89150,223300,0.066,,,,,151800,0.045,176000,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,720,Aurora University ,0.52,131800,199000,0.049,76050,254800,0.078,,,,,224200,0.053,280000,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,721 (tie),High Point University ,0.61,161300,198900,0.043,124700,235500,0.056,,,,,200900,0.043,237500,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,721 (tie),Truman State University (Out-Of-State),0.74,102300,198900,0.057,73150,228000,0.075,,,,,248500,0.065,277600,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,721 (tie),University of Wisconsin (UWM) - Milwaukee (Out-Of-State),0.43,146100,198900,0.046,119800,225300,0.056,,,,,274100,0.056,300400,0.066,495700,0.079,522100,0.089,,,,,,,,,515000,0.08,541300,0.091,,,,,,,,,,,,,,,,,,,,,,,,
1,724 (tie),Lander University (In-State),0.4,98280,198700,0.059,61950,235000,0.083,,,,,58970,0.025,95290,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,724 (tie),University of South Dakota (In-State),0.5,81300,198700,0.066,61080,218900,0.081,,,,,86750,0.039,107000,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,726,SUNY - College at Brockport (Out-Of-State),0.67,122300,198400,0.051,98880,221800,0.062,,,,,384500,0.075,407900,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,727,Southwestern University ,0.75,181100,197400,0.039,98540,280000,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,728 (tie),Eastern Washington University (In-State),0.46,89550,197300,0.062,53880,233000,0.089,,,,,222300,0.066,257900,0.094,318400,0.081,354000,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,728 (tie),Florida State University (FSU) (Out-Of-State),0.75,147600,197300,0.045,127600,217300,0.053,-66200,-0.028,-46200,-0.021,358200,0.065,378200,0.073,645900,0.089,665900,0.097,,,,,,,,,601700,0.086,621700,0.094,,,,,,,,,,,,,362600,0.066,382600,0.073,,,,,,,,
0,730,Morgan State University (In-State),0.29,95830,197200,0.059,59440,233500,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,731,California State University - Bakersfield (CSUB) (In-State),0.39,90300,197000,0.061,39460,247800,0.106,,,,,150700,0.052,201500,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,732,Minot State University (In-State),0.33,74850,196800,0.068,53900,217800,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,733,University of Mississippi (Out-Of-State),0.58,125900,196600,0.05,94320,228200,0.065,,,,,188800,0.049,220400,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,734 (tie),Bemidji State University (BSU) (In-State),0.46,80030,196100,0.066,56360,219800,0.084,144900,0.055,168600,0.073,458100,0.102,481700,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,734 (tie),Bemidji State University (BSU) (Out-Of-State),0.46,80030,196100,0.066,56360,219800,0.084,144900,0.055,168600,0.073,458100,0.102,481700,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,736 (tie),Dominican University of California ,0.57,237300,195500,0.032,137500,295300,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,736 (tie),Southern New Hampshire University ,0.58,165000,195500,0.042,105300,255300,0.065,,,,,254100,0.049,313900,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,738 (tie),University of Texas at San Antonio (UTSA) (Out-Of-State),0.28,130400,195400,0.049,96980,228700,0.064,,,,,186700,0.047,220100,0.063,514300,0.085,547700,0.101,,,,,,,,,526700,0.086,560100,0.102,,,,,,,,,,,,,,,,,,,,,,,,
2,738 (tie),Indiana University of Pennsylvania (IUP) (In-State),0.5,95130,195400,0.059,68350,222200,0.077,22940,0.013,49720,0.029,203900,0.061,230600,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,740,"Carroll University - Waukesha, WI ",0.59,155100,195000,0.043,91370,258800,0.071,,,,,363700,0.064,427500,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,741,Ursuline College ,0.53,154900,194800,0.043,62460,287200,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,742,Indiana University-Purdue University - Fort Wayne (IPFW) (In-State),0.24,115600,194700,0.052,80290,230000,0.072,,,,,,,,,379300,0.077,414600,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,743,University of Puget Sound ,0.77,209600,194600,0.035,133500,270700,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,744,Pacific University ,0.63,182800,194200,0.039,106700,270300,0.067,,,,,369400,0.059,445400,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,745,Rhode Island College (Out-Of-State),0.43,135600,193700,0.047,105800,223500,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512100,0.083,542000,0.097,,,,,,,,
1,746,Lewis University ,0.59,156300,193500,0.043,88440,261400,0.073,,,,,174700,0.04,242600,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,747,Saginaw Valley State University (SVSU) (Out-Of-State),0.38,133800,192400,0.047,108500,217700,0.058,,,,,,,,,,,,,,,,,,,,,597000,0.09,622300,0.102,,,,,,,,,,,,,,,,,,,,,,,,
0,748,University of Maryland - Eastern Shore Campus (In-State),0.32,91000,191900,0.06,53710,229200,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,749,Minot State University (Out-Of-State),0.33,80090,191600,0.065,59140,212600,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,750,University of South Dakota (Out-Of-State),0.5,88860,191100,0.061,68640,211400,0.075,,,,,79190,0.034,99410,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,751,Northern Kentucky University (NKU) (Out-Of-State),0.37,116900,190900,0.051,90040,217800,0.065,,,,,223500,0.057,250400,0.07,449500,0.084,476400,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,752,SUNY - College at Oneonta (In-State),0.67,82050,190700,0.064,59920,212800,0.08,,,,,455600,0.1,477700,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,753,Geneva College ,0.63,138300,190600,0.046,83090,245700,0.073,,,,,202500,0.048,257700,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,754,Eastern Kentucky University (In-State),0.37,82200,190200,0.063,53310,219100,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328200,0.085,357100,0.109,,,,,,,,
0,755,Bridgewater College ,0.57,164800,190000,0.041,85770,269000,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,756,St. Thomas Aquinas College ,0.49,159000,189900,0.042,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,757 (tie),Cardinal Stritch University ,0.38,170900,189100,0.04,90660,269300,0.073,,,,,218700,0.044,298900,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,757 (tie),Spelman College ,0.73,162400,189100,0.041,116700,234800,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,759,University of Wisconsin (UWW) - Whitewater (In-State),0.58,69600,189000,0.07,51770,206900,0.086,-91500,<-21.9%,-73700,<-20.8%,260400,0.083,278200,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,760,University of Wisconsin (UWP) - Parkside (In-State),0.3,84800,188900,0.062,56080,217600,0.084,,,,,343700,0.086,372500,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,761,Florida Agricultural and Mechanical (A&M) University (FAMU) (In-State),0.4,85270,188500,0.062,42850,230900,0.099,,,,,258800,0.074,301200,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,762 (tie),The New School ,0.64,236000,188100,0.031,178100,246000,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,762 (tie),Plymouth State University (In-State),0.55,97980,188100,0.057,68230,217900,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,762 (tie),Georgia Southern University (In-State),0.5,90920,188100,0.059,64600,214400,0.078,-14500,-0.007,11790,0.01,229100,0.067,255400,0.085,381600,0.088,407900,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,765,Langston University (Out-Of-State),0.16,99380,187600,0.056,70210,216800,0.075,,,,,106400,0.039,135500,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,766,University of California - Riverside (UCR) (Out-Of-State),0.66,226100,187500,0.032,148500,265000,0.054,,,,,181800,0.032,259300,0.054,,,,,,,,,,,,,,,,,-75800,-0.019,1721,0.002,,,,,,,,,,,,,,,,,,,,
2,767,Winona State University (Out-Of-State),0.53,113600,187400,0.052,97130,203800,0.06,,,,,157800,0.046,174300,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140200,0.043,156700,0.051
2,768,Indiana State University (In-State),0.44,89560,187000,0.06,55670,220900,0.085,-2360,0,31530,0.024,254100,0.071,288000,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,769 (tie),Abilene Christian University ,0.59,156500,186600,0.042,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,769 (tie),Troy University (Out-Of-State),0.34,99860,186600,0.056,69060,217400,0.075,,,,,150100,0.049,180900,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,771 (tie),Ithaca College ,0.77,204700,186400,0.035,128000,263100,0.059,176700,0.033,253400,0.058,387200,0.056,463800,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,771 (tie),Texas State University - San Marcos Campus (Out-Of-State),0.55,123300,186400,0.049,84710,224900,0.069,-47700,-0.023,-9180,-0.004,261500,0.06,300100,0.08,579000,0.093,617600,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,773,Mesa State College (In-State),0.29,91290,186300,0.059,71250,206300,0.072,,,,,-33900,-0.021,-13900,-0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,774,University of Northern Iowa (In-State),0.66,83150,186100,0.062,61940,207400,0.078,,,,,354700,0.088,375900,0.105,,,,,,,,,79790,0.036,101000,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,775,Eastern Michigan University (In-State),0.37,93840,185800,0.058,63020,216600,0.079,-149000,<-21.9%,-118000,<-20.8%,255600,0.07,286400,0.091,476700,0.096,507600,0.118,,,,,-17800,-0.009,13040,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,776,Olivet Nazarene University ,0.57,155000,185500,0.042,80230,260300,0.077,,,,,255900,0.052,330700,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,777 (tie),East Carolina University (ECU) (In-State),0.58,80480,185400,0.063,45620,220300,0.094,36540,0.021,71410,0.05,294100,0.082,329000,0.113,407400,0.096,442300,0.128,,,,,-112000,<-16.7%,-77600,<-16%,,,,,,,,,,,,,,,,,297200,0.082,332000,0.113,,,,,7236,0.006,42100,0.035
1,777 (tie),"Columbia College - Columbia, MO ",0.43,102700,185400,0.055,76340,211800,0.07,,,,,175300,0.053,201700,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,779,Bridgewater State College (In-State),0.54,97210,184500,0.056,76680,205000,0.069,,,,,434700,0.09,455200,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,780,University of Hawaii at Manoa (In-State),0.56,97920,184300,0.056,64740,217400,0.078,,,,,158600,0.051,191800,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,781,Graceland University ,0.5,141100,184200,0.044,58650,266600,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,782,Eastern Connecticut State University (In-State),0.53,102300,184000,0.055,74520,211800,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,783,University of Northern Colorado (In-State),0.45,85450,183800,0.061,59230,210000,0.08,146700,0.053,172900,0.072,246200,0.072,272400,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441000,0.097,467200,0.117,,,,,,,,
2,784,University of Alabama - Birmingham Campus (Out-Of-State),0.48,127000,183600,0.047,97350,213200,0.061,,,,,168900,0.045,198500,0.059,420100,0.078,449700,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,785,Emerson College ,0.82,192600,183500,0.036,121300,254800,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,786,University of Louisiana (UL) at Lafayette (In-State),0.44,69240,183300,0.069,39870,212700,0.098,-90100,<-21.9%,-60800,<-20.8%,138900,0.058,168300,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,787,SUNY - College at Oswego (In-State),0.58,89130,183200,0.059,64130,208200,0.077,66820,0.03,91810,0.047,221800,0.066,246800,0.084,470900,0.098,495900,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,788,Samford University ,0.71,153800,182700,0.042,100700,235800,0.064,,,,,95400,0.026,148500,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,789,Siena College ,0.73,169900,182200,0.039,101900,250100,0.066,,,,,181000,0.039,249000,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,790,University of Texas - Pan American (UTPA) (Out-Of-State),0.39,106300,182000,0.053,63950,224400,0.08,,,,,196700,0.055,239100,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,791,University of Missouri - St. Louis Campus (In-State),0.47,122600,181500,0.048,73570,230600,0.075,,,,,261000,0.06,310100,0.088,551100,0.091,600200,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105000,-0.092,-56400,-0.069
1,792,University of Evansville ,0.68,172000,181100,0.038,84570,268500,0.076,,,,,225800,0.044,313200,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,793,Arkansas Tech University (Out-Of-State),0.41,86180,180800,0.06,52020,215000,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,794,University of Central Missouri (In-State),0.49,76790,180600,0.064,57050,200400,0.08,-87800,<-21.9%,-68000,<-20.8%,289700,0.083,309500,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,795,Southern Illinois University (SIU) - Edwardsville Campus (Out-Of-State),0.52,148600,180100,0.042,119900,208800,0.053,,,,,116000,0.031,144700,0.042,,,,,,,,,,,,,447500,0.074,476200,0.085,,,,,,,,,,,,,,,,,,,,,,,,
0,796,Trevecca Nazarene University ,0.55,127900,179700,0.047,70020,237500,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,797,Capital University ,0.59,172700,179300,0.038,93250,258700,0.07,,,,,348700,0.059,428100,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,798,University of Louisville (Out-Of-State),0.52,151500,179000,0.041,112900,217500,0.057,,,,,153700,0.037,192300,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,799,"North Central College - Naperville, IL ",0.68,168600,178800,0.039,96180,251200,0.068,,,,,252700,0.049,325100,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,800 (tie),Grinnell College ,0.9,204000,178200,0.034,83760,298400,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,800 (tie),Moravian College and Moravian Theological Seminary ,0.74,182100,178200,0.036,102800,257500,0.066,,,,,318600,0.054,397900,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,800 (tie),University of Louisiana - Monroe Campus (Out-Of-State),0.37,106200,178200,0.052,73300,211100,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,803,Northern Arizona University (NAU) (Out-Of-State),0.49,135000,177700,0.045,94230,218500,0.064,,,,,251000,0.056,291800,0.075,,,,,,,,,-100000,-0.064,-59500,-0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,804,University of Memphis (U of M) (In-State),0.4,101400,177500,0.054,58030,220800,0.083,-7070,-0.002,36300,0.026,214800,0.06,258100,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,805 (tie),Charleston Southern University (CSU) ,0.38,146600,177300,0.042,74210,249700,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,805 (tie),Southeastern Louisiana University (In-State),0.34,74110,177300,0.065,41460,209900,0.096,,,,,206100,0.071,238800,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330200,0.09,362800,0.122,,,,,,,,
1,807,Albright College ,0.53,186300,176700,0.036,110200,252800,0.063,,,,,109700,0.025,185900,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,808 (tie),University of Tennessee at Chattanooga (UTC) (Out-Of-State),0.38,152300,176300,0.041,116400,212300,0.055,,,,,119500,0.031,155400,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,808 (tie),SUNY - Purchase College (Out-Of-State),0.59,126600,176300,0.046,103800,199100,0.057,240900,0.056,263700,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,810 (tie),Trinity College ,0.83,230700,176200,0.03,78470,328400,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,810 (tie),Angelo State University (In-State),0.31,82330,176200,0.061,52170,206300,0.085,,,,,179000,0.061,209200,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,812,Kean University (Out-Of-State),0.5,150100,175900,0.041,115600,210400,0.055,,,,,251800,0.052,286300,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,813,Bloomsburg University of Pennsylvania (Out-Of-State),0.64,128800,175200,0.046,105100,198900,0.056,,,,,212400,0.052,236100,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,814,SUNY - College of Environmental Science and Forestry (SUNY-ESF) (Out-Of-State),0.67,131900,175100,0.045,107200,199800,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,815,Fort Hays State University (FHSU) (In-State),0.42,71700,175000,0.065,51340,195300,0.083,,,,,212700,0.073,233100,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,816,Winthrop University (In-State),0.53,102800,174900,0.053,64990,212700,0.077,-70700,-0.055,-32900,-0.033,299900,0.072,337700,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,817,"Gordon College - Wenham, MA ",0.74,171300,174800,0.037,112500,233600,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,818 (tie),Salem State University (Out-Of-State),0.45,124600,174700,0.047,97250,202100,0.06,,,,,129500,0.038,156800,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,818 (tie),Kennesaw State University (Out-Of-State),0.42,148100,174700,0.041,122000,200800,0.052,,,,,277300,0.056,303400,0.066,530900,0.081,557000,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,820,Southwestern Oklahoma State University (Out-Of-State),0.36,101200,174600,0.053,72280,203400,0.071,,,,,127100,0.043,156000,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,821 (tie),Woodbury University ,0.59,208500,174500,0.033,123700,259300,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,821 (tie),New Jersey City University (In-State),0.34,132200,174500,0.045,86380,220200,0.067,,,,,300900,0.063,346600,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,823 (tie),Goldey-Beacom College ,0.41,143400,174100,0.042,86990,230600,0.069,,,,,242900,0.053,299400,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
